1,13
1,12
1,18
2,12
3,12
3,8
4,17
4,8
5,13
5,8
5,9
6,9
7,18
7,15
7,10
8,18
8,16
9,18
9,9
10,14
11,9
12,16
13,16
14,15
14,12
14,7
15,7
15,11
15,18
16,14
16,9
16,6
17,18
17,7
18,6
19,14
19,16
20,16
20,10
20,6
21,17
21,11
21,12
22,11
22,10
23,15
23,11
24,10
24,18
24,12
25,8
25,11
25,10
26,14
26,16
27,13
27,7
27,18
28,10
28,16
28,12
29,16
29,9
30,13
30,15
31,9
31,15
31,6
32,11
33,13
33,9
33,14
34,18
35,12
35,16
35,12
36,15
37,8
37,13
37,13
38,13
38,8
39,7
39,6
40,14
40,16
41,16
41,12
42,11
42,13
42,13
43,17
43,14
43,12
44,13
45,8
45,17
46,18
46,13
46,15
47,17
47,12
48,8
48,13
49,11
49,10
50,17
50,11
51,13
51,10
51,7
52,16
52,8
53,15
53,14
54,6
55,12
55,7
55,13
56,15
56,17
57,9
57,6
57,9
58,13
59,7
60,18
61,6
61,14
61,18
62,7
62,12
62,11
63,17
63,13
64,14
64,6
64,15
65,16
65,17
65,9
66,14
66,17
66,11
67,9
68,13
69,17
70,9
70,16
70,12
71,15
71,18
71,11
72,15
72,7
72,15
73,11
74,10
74,11
75,15
75,8
75,7
76,6
76,10
76,16
77,7
78,7
78,8
78,7
79,15
79,18
80,7
80,10
80,16
81,15
81,13
81,14
82,11
82,18
82,15
83,8
83,9
83,6
84,11
85,10
86,11
86,12
87,14
88,8
89,12
89,7
89,16
90,8
91,9
92,14
92,8
93,12
94,15
95,12
95,16
95,12
96,16
96,18
97,14
97,13
97,15
98,9
98,8
98,8
99,11
99,9
100,12
100,13
101,11
101,11
102,18
102,15
102,12
103,7
103,17
104,18
105,9
105,11
106,14
106,11
107,15
108,13
108,13
108,15
109,17
109,6
110,6
110,17
111,10
111,13
111,9
112,9
112,12
112,7
113,11
113,14
113,9
114,13
114,14
114,6
115,16
115,9
116,18
117,18
117,18
118,11
118,14
119,7
120,11
120,11
120,7
121,7
121,10
121,14
122,17
123,7
123,12
123,10
124,9
124,7
124,14
125,14
125,10
126,8
126,15
127,17
127,18
128,10
128,10
128,6
129,10
129,12
129,15
130,14
131,8
131,10
131,17
132,10
133,12
134,17
134,17
135,8
135,15
135,17
136,7
137,9
137,13
137,16
138,15
138,6
138,18
139,13
139,15
139,10
140,17
141,15
141,7
141,9
142,17
142,16
142,7
143,9
144,11
144,18
144,17
145,16
145,7
146,9
146,13
147,17
147,9
147,10
148,14
148,18
148,13
149,9
149,10
149,18
150,17
151,11
152,14
152,11
152,15
153,10
154,15
155,13
156,18
156,18
157,8
157,14
158,17
158,8
158,9
159,16
160,15
160,15
160,6
161,18
161,15
162,6
162,17
163,16
163,12
164,17
164,17
164,13
165,13
166,7
166,11
167,13
167,11
167,14
168,17
168,12
168,6
169,13
170,7
171,10
171,11
172,10
173,10
174,13
174,16
175,6
176,18
176,17
177,16
177,15
178,10
178,9
179,17
180,17
181,13
181,9
181,17
182,6
182,6
182,7
183,8
183,18
183,6
184,6
184,11
184,6
185,11
185,6
186,8
187,10
188,11
189,8
189,7
190,6
191,14
191,10
191,9
192,17
192,13
193,15
194,15
194,12
195,18
196,7
197,17
197,6
197,7
198,12
198,17
199,16
200,9
200,9
201,7
201,13
202,6
202,15
203,9
203,13
204,16
204,11
204,16
205,9
205,8
206,6
206,12
206,16
207,7
208,12
209,16
209,10
209,18
210,16
210,18
210,12
211,9
211,11
212,6
213,11
213,9
214,13
214,12
215,7
215,10
215,15
216,18
216,11
217,8
217,12
217,9
218,18
218,13
219,18
219,12
220,14
220,7
221,7
221,12
221,6
222,13
222,11
223,9
224,17
225,11
226,6
226,14
227,10
228,7
228,18
228,16
229,12
229,10
230,10
230,7
231,11
232,12
232,17
233,18
233,15
234,15
234,18
235,13
235,12
235,9
236,11
237,16
237,18
237,9
238,14
238,16
239,18
239,17
239,14
240,7
240,8
240,13
241,16
241,11
241,9
242,10
242,18
243,9
244,8
244,17
244,11
245,18
245,7
246,15
246,9
247,14
248,14
249,18
249,12
249,7
250,17
250,6
250,7
251,8
251,11
252,7
252,13
252,9
253,14
253,16
254,6
254,13
255,17
256,8
256,9
257,18
257,15
258,10
258,6
259,6
259,17
260,12
261,16
261,9
261,14
262,10
263,11
263,17
264,12
264,18
265,12
265,18
265,10
266,9
266,8
266,17
267,9
268,11
268,10
269,13
270,9
270,7
271,15
272,14
273,12
273,6
273,16
274,10
274,16
275,14
276,18
277,13
277,15
278,18
278,10
278,17
279,6
279,17
279,18
280,7
280,18
281,8
281,8
281,18
282,15
282,18
283,15
284,12
284,18
285,16
286,12
286,18
286,17
287,8
287,14
287,15
288,18
288,14
289,7
289,15
289,13
290,9
291,13
291,16
291,6
292,6
292,7
293,14
293,9
294,18
294,18
295,9
295,17
295,13
296,10
296,9
296,8
297,6
297,7
297,13
298,7
299,9
299,11
299,10
300,17
300,16
301,8
301,8
301,17
302,18
302,16
302,10
303,9
304,8
305,7
305,7
305,18
306,12
306,6
307,11
307,8
307,18
308,7
308,17
308,8
309,10
310,15
310,12
310,15
311,11
312,9
312,16
312,6
313,17
313,12
313,9
314,17
315,13
315,18
315,15
316,17
316,12
317,15
318,6
318,13
319,18
320,15
321,12
322,9
322,8
323,16
324,18
324,16
325,16
325,6
325,13
326,18
326,11
327,7
328,9
328,11
328,16
329,18
329,14
330,13
330,14
331,6
331,10
332,14
332,18
333,17
334,8
334,7
335,11
336,11
336,15
336,12
337,11
337,18
337,8
338,7
339,14
339,8
339,11
340,12
341,11
342,18
342,6
342,18
343,6
343,9
343,18
344,6
344,12
345,17
346,12
346,8
346,14
347,17
347,18
347,14
348,9
349,14
350,14
350,6
351,13
351,16
351,11
352,7
352,7
353,10
353,10
354,14
355,17
355,6
355,15
356,13
356,7
356,12
357,6
358,18
358,8
358,7
359,6
360,16
361,12
361,16
361,12
362,9
362,11
363,10
363,8
364,12
364,6
364,12
365,9
365,8
366,18
366,18
366,7
367,11
368,11
368,14
368,17
369,11
369,13
370,12
370,12
371,17
371,12
372,13
372,6
373,12
373,13
373,12
374,14
374,10
374,10
375,11
376,8
376,6
377,7
377,11
377,14
378,13
378,12
378,15
379,7
379,7
380,8
381,12
381,10
381,17
382,11
382,14
383,17
383,8
383,12
384,17
384,12
385,8
385,13
386,7
387,6
387,11
388,14
388,18
388,6
389,14
389,10
389,6
390,17
390,6
391,16
392,8
392,14
393,16
393,12
394,15
394,12
394,6
395,6
395,16
395,10
396,14
396,6
397,10
397,9
398,8
399,8
399,10
400,14
400,10
401,13
401,12
401,13
402,9
402,13
402,12
403,16
404,15
404,11
405,13
405,18
405,16
406,10
407,12
407,14
407,10
408,7
408,13
409,15
409,8
410,8
411,16
411,9
412,17
413,6
413,18
414,12
414,12
415,18
415,8
416,6
416,8
416,15
417,6
417,12
418,7
419,9
419,12
419,7
420,10
420,6
421,9
421,13
422,13
422,16
422,14
423,8
423,17
424,12
424,11
425,11
425,15
426,11
427,17
427,17
428,10
428,6
428,18
429,11
430,7
430,18
430,12
431,8
432,6
432,18
433,12
434,8
435,10
435,10
435,16
436,8
437,10
437,17
437,12
438,7
439,14
440,16
440,7
440,10
441,7
441,18
442,9
442,18
442,11
443,13
443,16
443,10
444,14
444,8
445,9
445,15
446,13
446,9
447,16
448,7
448,6
449,12
449,15
450,11
450,14
451,13
451,9
452,9
452,14
453,11
453,18
453,7
454,13
454,16
454,12
455,16
455,16
456,18
456,6
456,7
457,7
458,14
459,14
459,18
459,9
460,16
460,15
460,16
461,7
461,18
461,16
462,10
462,13
462,16
